organization,project_name,location,recording_date,longitude,latitude,method,status,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,vocalization,abundance,species_comments,is_verified,observer_id
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 06:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,4.78,Non-vocal,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 06:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,47.56,Song,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 06:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,YBSA,Yellow-bellied Sapsucker,Aves,1,8.83,Non-vocal,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 06:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,18.13,Song,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 07:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 08:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 09:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 10:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 11:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 12:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 13:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 14:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 15:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 16:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 17:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 18:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 19:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 20:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 21:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 22:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 23:00:00,-111.142482,55.931393,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 00:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 01:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 02:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 03:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 04:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 05:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,YBSA,Yellow-bellied Sapsucker,Aves,1,48.08,Song,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 05:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,YBSA,Yellow-bellied Sapsucker,Aves,1,30.68,Song,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 05:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,YBSA,Yellow-bellied Sapsucker,Aves,1,12.58,Song,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 05:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,YBSA,Yellow-bellied Sapsucker,Aves,1,0.03,Non-vocal,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 06:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 07:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 08:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 09:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,YBSA,Yellow-bellied Sapsucker,Aves,1,22.16,Non-vocal,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 09:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,YBSA,Yellow-bellied Sapsucker,Aves,1,50.19,Song,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 09:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,YBSA,Yellow-bellied Sapsucker,Aves,1,35.10,Song,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 10:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,YBSA,Yellow-bellied Sapsucker,Aves,1,52.60,Non-vocal,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 10:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,DOWO,Downy Woodpecker,Aves,1,36.25,Call,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 11:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 12:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 13:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 14:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 15:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,YBSA,Yellow-bellied Sapsucker,Aves,1,22.74,Non-vocal,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 16:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 17:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 18:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,25.85,Song,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 18:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,11.74,Non-vocal,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 19:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 20:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 21:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NOFL,Northern Flicker,Aves,1,12.54,Call,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 21:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NOFL,Northern Flicker,Aves,1,14.55,Song,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 22:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 23:00:00,-110.521149,55.891998,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-441-NW,2017-04-29 00:00:00,-111.774108,55.162258,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-441-NW,2017-04-29 01:00:00,-111.774108,55.162258,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-441-NW,2017-04-29 02:00:00,-111.774108,55.162258,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-441-NW,2017-04-29 04:16:00,-111.774108,55.162258,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-441-NW,2017-04-29 05:16:00,-111.774108,55.162258,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-441-NW,2017-04-29 05:46:00,-111.774108,55.162258,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-441-NW,2017-04-29 06:16:00,-111.774108,55.162258,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,31.09,Call,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-441-NW,2017-04-29 07:16:00,-111.774108,55.162258,60s None,Transcribed,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,10.06,Non-vocal,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-441-NW,2017-04-29 08:16:00,-111.774108,55.162258,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-441-NW,2017-04-29 12:00:00,-111.774108,55.162258,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,8.44,Call,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-441-NW,2017-04-29 15:00:00,-111.774108,55.162258,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-441-NW,2017-04-29 20:10:00,-111.774108,55.162258,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-441-NW,2017-04-29 21:10:00,-111.774108,55.162258,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-441-NW,2017-04-29 22:10:00,-111.774108,55.162258,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 00:00:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 01:00:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 02:00:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 04:16:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 05:16:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 05:46:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,DOWO,Downy Woodpecker,Aves,1,1.96,Non-vocal,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 05:46:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,41.70,Song,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 05:46:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,7.36,Non-vocal,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 05:46:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,14.21,Song,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 05:46:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,23.40,Song,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 05:46:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,49.00,Song,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 06:16:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,35.06,Song,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 06:16:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,29.43,Song,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 06:16:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,13.11,Non-vocal,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 07:16:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,UNBT,Unidentified Black-backed / American Three-toed Woodpecker,Aves,1,50.68,Non-vocal,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 08:16:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,5.51,Non-vocal,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 08:16:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,48.18,Call,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 12:00:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 15:00:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 20:10:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 21:10:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-CT,2017-04-29 22:10:00,-111.757743,55.085589,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-NW,2017-04-29 00:00:00,-111.761944,55.088178,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-NW,2017-04-29 01:00:00,-111.761944,55.088178,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-NW,2017-04-29 02:00:00,-111.761944,55.088178,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-NW,2017-04-29 04:16:00,-111.761944,55.088178,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-NW,2017-04-29 05:16:00,-111.761944,55.088178,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-NW,2017-04-29 05:46:00,-111.761944,55.088178,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,AB Woodpeckers- Time of Day,AM-442-NW,2017-04-29 06:16:00,-111.761944,55.088178,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,12.33,Non-vocal,1,,false,841
BU,AB Woodpeckers- Time of Day,AM-442-NW,2017-04-29 06:16:00,-111.761944,55.088178,60s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,55.84,Song,1,,false,841
