organization,project_name,location,recording_date,method,status,observer_id,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,tag_duration_s,min_tag_freq,max_tag_freq,vocalization,abundance,tag_clip_status,clip_channel_used,verified_by,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,url
BU,AB Woodpeckers- Time of Day,AM-423-CT,2017-05-04 12:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442211
BU,AB Woodpeckers- Time of Day,AM-423-CT,2017-05-04 15:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442449
BU,AB Woodpeckers- Time of Day,AM-423-CT,2017-05-04 20:20:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442143
BU,AB Woodpeckers- Time of Day,AM-423-CT,2017-05-04 21:20:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441867
BU,AB Woodpeckers- Time of Day,AM-423-CT,2017-05-04 22:20:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442345
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 00:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442319
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 01:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442401
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 03:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441892
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 04:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442332
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 05:00:00,60s None,Transcribed,841,Austin Zeller,YBSA,Yellow-bellied Sapsucker,Aves,1,48.43,3.85,0.03kHz,1.77kHz,Non-vocal,1,"",1,,-42.94,-52.16,2,-0.00001,-0.02301,0.020325,-32.76,-44.57,-58.5,3,0.000009,-0.013763,0.014496,-36.78,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442408
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 06:00:00,60s None,Transcribed,841,Austin Zeller,YBSA,Yellow-bellied Sapsucker,Aves,1,10.53,5.63,0.21kHz,1.23kHz,Non-vocal,1,"",1,,-44.27,-50.07,2,-0.000016,-0.024017,0.020874,-32.39,-53.23,-61.38,3,0.000003,-0.008698,0.011108,-39.09,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442180
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 06:00:00,60s None,Transcribed,841,Austin Zeller,YBSA,Yellow-bellied Sapsucker,Aves,1,30.83,3.50,0.08kHz,1.18kHz,Song,1,"",1,,-43.6,-50.64,2,-0.000005,-0.015686,0.017456,-35.16,-48.02,-57.82,6,0.000003,-0.008789,0.009705,-40.26,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442180
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 06:00:00,60s None,Transcribed,841,Austin Zeller,YBSA,Yellow-bellied Sapsucker,Aves,1,41.60,3.94,0.03kHz,1.36kHz,Song,1,"",1,,-42.44,-51.49,2,-0.000024,-0.021057,0.020782,-33.53,-44.02,-57.21,4,0.000021,-0.013885,0.013763,-37.15,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442180
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 06:00:00,60s None,Transcribed,841,Austin Zeller,YBSA,Yellow-bellied Sapsucker,Aves,1,56.26,3.40,0.13kHz,0.85kHz,Song,1,"",1,,-46.18,-51.18,2,-0.000014,-0.017517,0.015961,-35.13,-53.32,-60.87,2,0.000005,-0.007874,0.009521,-40.43,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442180
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 07:00:00,60s None,Transcribed,841,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,8.16,1.90,0.21kHz,1.85kHz,Non-vocal,1,"",1,,-28.2,-45.88,2,-0.000145,-0.0755,0.072205,-22.44,-42.8,-56.39,2,0.000023,-0.017639,0.01944,-34.23,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441904
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 07:00:00,60s None,Transcribed,841,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,31.80,1.91,0.08kHz,1.74kHz,Song,1,"",1,,-42.69,-49.64,2,0.000016,-0.02298,0.01825,-32.77,-47.28,-57.14,4,-0.000011,-0.010284,0.01123,-38.99,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441904
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 07:00:00,60s None,Transcribed,841,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,50.66,1.29,0.15kHz,1.67kHz,Song,1,"",1,,-44.75,-50.23,2,0.000039,-0.017639,0.017487,-35.07,-53.64,-59.65,2,-0.000012,-0.007019,0.008392,-41.52,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441904
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 08:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442308
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 09:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442414
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 10:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442549
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 11:00:00,60s None,Transcribed,841,Austin Zeller,DOWO,Downy Woodpecker,Aves,1,46.15,1.58,0.21kHz,1.62kHz,Non-vocal,1,"",1,,-28.57,-50.76,2,-0.000082,-0.078064,0.069641,-22.15,-43.21,-60.84,4,0.000015,-0.013245,0.024872,-32.09,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442276
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 12:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442051
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 13:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442121
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 14:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442541
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 15:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442266
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 16:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442047
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 17:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442114
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 18:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442530
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 19:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442278
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 20:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441883
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 21:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442158
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 22:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442438
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 23:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442357
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 00:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441881
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 01:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442149
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 03:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442351
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 04:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441874
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 05:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442146
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 06:00:00,60s None,Transcribed,841,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,4.78,2.14,0.31kHz,2.23kHz,Non-vocal,1,"",1,,-42.9,-47.92,2,0.000035,-0.023865,0.02356,-32.44,-50.97,-62.74,3,-0.000002,-0.015686,0.017883,-34.95,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442431
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 06:00:00,60s None,Transcribed,841,Austin Zeller,YBSA,Yellow-bellied Sapsucker,Aves,1,8.83,2.66,0.03kHz,1.67kHz,Non-vocal,1,"",1,,-39.68,-47.88,3,-0.000027,-0.02475,0.030396,-30.34,-41.03,-50.35,5,0.000024,-0.023438,0.016663,-32.6,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442431
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 06:00:00,60s None,Transcribed,841,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,13.38,1.35,0.05kHz,1.41kHz,Song,1,"",1,,-43.51,-47.74,2,-0.000075,-0.016388,0.019348,-34.27,-46.39,-51.56,5,0.000056,-0.010864,0.009277,-39.28,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442431
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 06:00:00,60s None,Transcribed,841,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,18.13,2.03,0.13kHz,1.56kHz,Song,1,"",1,,-39.42,-48.42,2,0.000027,-0.023743,0.031311,-30.09,-46.82,-56.46,5,-0.000011,-0.014191,0.008392,-36.96,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442431
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 06:00:00,60s None,Transcribed,841,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,35.81,1.66,0.51kHz,1.95kHz,Non-vocal,1,"",1,,-44.22,-48.35,3,0.000008,-0.025421,0.024597,-31.9,-52.78,-65.14,2,-0.000001,-0.013641,0.015442,-36.23,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442431
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 06:00:00,60s None,Transcribed,841,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,43.63,1.91,0.26kHz,2.13kHz,Song,1,"",1,,-42.96,-48.91,2,0.000033,-0.025452,0.020142,-31.89,-52.62,-62.13,2,-0.000003,-0.011841,0.015717,-36.07,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442431
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 06:00:00,60s None,Transcribed,841,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,47.56,2.05,0.10kHz,1.79kHz,Song,1,"",1,,-43,-48.46,2,-0.000033,-0.024567,0.020813,-32.19,-46.11,-54.06,2,0.000016,-0.018341,0.019745,-34.09,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442431
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 07:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442348
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 08:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441882
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 09:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442132
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 10:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442096
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 11:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442022
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 12:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442291
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 13:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442560
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 14:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442098
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 15:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442026
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 16:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442295
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 17:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442564
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 18:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442111
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 19:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442020
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 20:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442322
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 21:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442404
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 22:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442172
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 23:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441901
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 00:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442413
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 01:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442306
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 02:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441913
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 03:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442161
BU,AB Woodpeckers- Time of Day,AM-426-NE,2015-05-18 04:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442418
