organization,project_name,location,recording_date,method,status,observer_id,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,tag_duration_s,min_tag_freq,max_tag_freq,vocalization,abundance,tag_clip_status,clip_channel_used,verified_by,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,url
BU,Zeller- Woodpeckers- BU 2021,BG-14-2,2019-07-06 01:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290428
BU,Zeller- Woodpeckers- BU 2021,BG-14-2,2019-07-06 15:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290429
BU,Zeller- Woodpeckers- BU 2021,BG-14-2,2019-07-07 02:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290430
BU,Zeller- Woodpeckers- BU 2021,BG-14-2,2019-07-08 00:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290434
BU,Zeller- Woodpeckers- BU 2021,BG-14-2,2019-07-10 12:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290431
BU,Zeller- Woodpeckers- BU 2021,BG-14-2,2019-07-11 02:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290432
BU,Zeller- Woodpeckers- BU 2021,BG-14-2,2019-07-15 07:41:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290433
BU,Zeller- Woodpeckers- BU 2021,BG-14-2,2019-07-16 07:43:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290435
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-06-02 21:59:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290436
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-06-04 21:01:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290437
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-06-05 04:55:00,180s None,Transcribed,841,Austin Zeller,DOWO,Downy Woodpecker,Aves,1,60.75,1.78,0.05kHz,2.24kHz,Non-vocal,1,VERIFIED-No_Star,1,Michel Vorasane,-32.91,-34.44,2,0.020114,-0.003418,0.031363,-30.07,-35.86,-37.4,2,-0.014124,-0.020062,0.002398,-33.95,-31.73,-32.97,2,0.023465,-0.00395,0.032019,-29.89,-34.68,-35.93,2,-0.016474,-0.022091,0.002801,-33.12,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290438
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-06-06 22:03:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290439
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-06-10 23:07:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290440
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-06-16 00:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290444
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-06-18 21:12:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290442
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-06-19 01:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290441
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-06-22 01:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290443
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-06-22 23:13:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290445
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-06-27 01:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290446
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-06-28 07:23:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290447
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-06-29 03:24:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290450
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-07-01 12:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290448
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-07-08 02:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290449
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-07-08 23:07:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290451
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-07-12 22:04:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290452
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-07-14 06:40:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290453
BU,Zeller- Woodpeckers- BU 2021,BG-15-10,2019-07-16 00:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290457
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-06-19 01:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290454
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-06-19 03:40:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290456
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-06-20 03:40:00,180s None,Bad Weather,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290455
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-06-20 12:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290458
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-06-21 15:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290459
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-06-23 04:41:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290460
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-06-23 23:33:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290461
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-06-24 23:33:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290462
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-06-25 06:42:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290463
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-06-28 05:13:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290464
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-06-30 01:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290465
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-06-30 02:00:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290466
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-06-30 05:15:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290467
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-06-30 23:32:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290468
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-07-01 05:16:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290469
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-07-01 05:46:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290471
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-07-01 07:46:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290470
BU,Zeller- Woodpeckers- BU 2021,BG-16-13,2019-07-02 00:00:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290474
BU,Zeller- Woodpeckers- BU 2021,BG-16-3,2019-06-20 22:33:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290472
BU,Zeller- Woodpeckers- BU 2021,BG-16-3,2019-06-20 23:33:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290473
BU,Zeller- Woodpeckers- BU 2021,BG-16-3,2019-06-21 02:00:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290475
BU,Zeller- Woodpeckers- BU 2021,BG-16-3,2019-06-21 03:41:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290476
BU,Zeller- Woodpeckers- BU 2021,BG-16-3,2019-06-21 04:41:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290478
BU,Zeller- Woodpeckers- BU 2021,BG-16-3,2019-06-21 15:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290477
BU,Zeller- Woodpeckers- BU 2021,BG-16-3,2019-06-22 23:33:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290479
BU,Zeller- Woodpeckers- BU 2021,BG-16-3,2019-06-23 04:41:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290480
BU,Zeller- Woodpeckers- BU 2021,BG-16-3,2019-06-23 05:41:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290482
BU,Zeller- Woodpeckers- BU 2021,BG-16-3,2019-06-23 15:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290481
BU,Zeller- Woodpeckers- BU 2021,BG-16-3,2019-06-26 02:00:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290484
BU,Zeller- Woodpeckers- BU 2021,BG-16-3,2019-06-26 03:42:00,180s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290483
BU,Zeller- Woodpeckers- BU 2021,BG-16-3,2019-06-28 07:43:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290485
BU,Zeller- Woodpeckers- BU 2021,BG-16-3,2019-06-29 01:00:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290486
BU,Zeller- Woodpeckers- BU 2021,BG-16-3,2019-07-01 07:46:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290487
BU,Zeller- Woodpeckers- BU 2021,BG-16-3,2019-07-02 07:46:00,180s None,Malfunction,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=290488
BU,Zeller- Woodpeckers- BU 2021,BG-16-6-I,2020-06-02 22:20:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,None,1,2.14,2.86,0.33kHz,8.12kHz,Song,1,"",1,,-28.96,-38.44,2,0.016065,-0.01947,0.054668,-25.25,-51.39,-53.97,2,-0.0004,-0.010145,0.009002,-39.88,-35.1,-42.85,2,0.007105,-0.022358,0.035446,-29.01,-51.74,-54,2,-0.000178,-0.009154,0.01367,-37.28,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=184952
BU,Zeller- Woodpeckers- BU 2021,BG-16-6-I,2020-06-03 15:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,None,1,1.90,3.06,0.05kHz,11.21kHz,Song,1,"",2,,-28.4,-37.78,2,0.015882,-0.076686,0.087943,-21.12,-31,-40.55,2,-0.011222,-0.063811,0.055565,-23.9,-26.39,-39.92,2,0.007273,-0.076738,0.087065,-21.2,-29.31,-42.58,2,-0.005015,-0.063497,0.056134,-23.94,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=185176
BU,Zeller- Woodpeckers- BU 2021,BG-16-6-I,2020-06-03 21:21:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,None,1,2.03,2.95,1.03kHz,11.77kHz,Song,1,"",1,,-30.62,-39.24,2,0.015856,-0.037032,0.053108,-25.5,-52.09,-57.08,2,0,-0.009637,0.009207,-40.32,-29.75,-43.39,2,0.007047,-0.036739,0.066849,-23.5,-51.99,-56.51,2,0,-0.009806,0.008694,-40.17,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=185177
BU,Zeller- Woodpeckers- BU 2021,BG-16-6-I,2020-06-03 22:21:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=185175
BU,Zeller- Woodpeckers- BU 2021,BG-16-6-I,2020-06-03 23:21:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=185173
BU,Zeller- Woodpeckers- BU 2021,BG-16-6-I,2020-06-04 00:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,None,1,0.05,4.94,0.05kHz,11.95kHz,Song,1,"",2,,-33.32,-36.27,2,0.016264,-0.007494,0.043348,-27.26,-36.22,-39.17,2,-0.011511,-0.031899,0.006192,-29.92,-36.83,-42.97,2,0.007149,-0.019566,0.032287,-29.82,-39.69,-45.61,2,-0.005057,-0.024741,0.015788,-32.13,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=184955
BU,Zeller- Woodpeckers- BU 2021,BG-16-6-I,2020-06-04 01:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,None,1,2.06,2.86,0.23kHz,11.30kHz,Song,1,"",2,,-33.92,-36.17,2,0.016161,-0.006534,0.038226,-28.35,-51.12,-53.2,2,-0.002016,-0.007955,0.003753,-41.99,-38.25,-42.48,2,0.00735,-0.016147,0.030234,-30.39,-53.55,-56.13,2,-0.00092,-0.00803,0.006231,-41.91,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=185178
BU,Zeller- Woodpeckers- BU 2021,BG-16-6-I,2020-06-04 02:00:00,60s None,Transcribed,841,Austin Zeller,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=185179
